mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	19	75	0.5	3/4	3/4	4/4	2	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
19	19	151/2	0.5	7/8	7/8	4/4	2	1	viio6	f	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
20	20	76	0.5	0	0	4/4	2	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
20	20	153/2	0.5	1/8	1/8	4/4	2	1	ii6	f	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
20	20	77	0.5	1/4	1/4	4/4	2	1	V(64)	f	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
20	20	155/2	0.5	3/8	3/8	4/4	2	1	V	f	III		V		V							M	1	0	1, 5, 2		1	1
20	20	78	2.0	1/2	1/2	4/4	2	1	I}	f	III		I		I						}	M	1	0	0, 4, 1		0	0
21	21	80	1.0	0	0	4/4	2	1	I{	f	III		I		I						{	M	1	0	0, 4, 1		0	0
21	21	81	1.0	1/4	1/4	4/4	2	1	v6	f	III		v6		v		6					m	1	0	-2, 2, 1		1	-2
21	21	82	0.5	1/2	1/2	4/4	2	1	V7(4)/ii	f	III		V7(4)/ii		V		7	4	ii			Mm7	1	0	3, 2, 4, 1		3	3
21	21	165/2	1.5	5/8	5/8	4/4	2	1	V7/ii	f	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
22	22	84	0.5	0	0	4/4	2	1	viio7/ii	f	III		viio7/ii		vii	o	7		ii			o7	1	0	0, -3, -6, -9		0	0
22	22	169/2	1.5	1/8	1/8	4/4	2	1	V6/ii	f	III		V6/ii		V		6		ii			M	1	0	7, 4, 3		3	7
22	22	86	1.5	1/2	1/2	4/4	2	1	ii(9)	f	III		ii(9)		ii			9				m	1	0	2, -1, 3	4	2	2
22	22	175/2	0.5	7/8	7/8	4/4	2	1	ii	f	III		ii		ii							m	1	0	2, -1, 3		2	2
23	23	88	1.0	0	0	4/4	2	1	i.iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
23	23	89	1.0	1/4	1/4	4/4	2	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
23	23	90	0.5	1/2	1/2	4/4	2	1	V7(4)/V	f	i		V7(4)/V		V		7	4	V			Mm7	1	1	2, 1, 3, 0		2	2
23	23	181/2	1.5	5/8	5/8	4/4	2	1	V7/V	f	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
24	24	92	0.5	0	0	4/4	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
24	24	185/2	1.5	1/8	1/8	4/4	2	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
24	24	94	1.5	1/2	1/2	4/4	2	1	v(#2)	f	i		v(#2)		v			#2				m	1	1	1, 3, 2		1	1
24	24	191/2	0.5	7/8	7/8	4/4	2	1	v	f	i		v		v							m	1	1	1, -2, 2		1	1
25	25	96	2.5	0	0	4/4	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	25	197/2	0.5	5/8	5/8	4/4	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
25	25	99	1.0	3/4	3/4	4/4	2	1	#viio7/V	f	i		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
26	26	100	2.0	0	0	4/4	2	1	V}	f	i		V		V						}	M	1	1	1, 5, 2		1	1
26	26	102	1.0	1/2	1/2	4/4	2	1	VIM2{	f	i		VIM2		VI	M	2				{	MM7	1	1	1, -4, 0, -3		-4	1
26	26	103	1.0	3/4	3/4	4/4	2	1	viio2	f	i		viio2		vii	o	2					o7	1	1	-11, -2, -5, -8		-2	-11
27	27	104	0.5	0	0	4/4	2	1	i6(#7)	f	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
27	27	209/2	0.5	1/8	1/8	4/4	2	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
27	27	105	1.0	1/4	1/4	4/4	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
27	27	106	0.5	1/2	1/2	4/4	2	1	V(v74)	f	i		V(v74)		V			v74				M	1	1	1, 0, 2		1	1
27	27	213/2	0.5	5/8	5/8	4/4	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
27	27	107	0.5	3/4	3/4	4/4	2	1	V(6)	f	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
27	27	215/2	0.5	7/8	7/8	4/4	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	28	108	1.0	0	0	4/4	2	1	i}{	f	i		i		i						}{	m	1	1	0, -3, 1		0	0
28	28	109	2.0	1/4	1/4	4/4	2	1	viio7/iv	f	i		viio7/iv		vii	o	7		iv			o7	1	1	-3, -6, -9, -12		-3	-3
28	28	111	1.0	3/4	3/4	4/4	2	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
29	29	112	1.0	0	0	4/4	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
29	29	113	2.0	1/4	1/4	4/4	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
29	29	115	1.0	3/4	3/4	4/4	2	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
30	30	116	2.0	0	0	4/4	2	1	V}	f	i		V		V						}	M	1	1	1, 5, 2		1	1
30	30	118	2.0	1/2	1/2	4/4	2	1	VI6{	f	i		VI6		VI		6				{	M	1	1	0, -3, -4		-4	0
31	31	120	0.5	0	0	4/4	2	1	V6(9)	f	i		V6(9)		V		6	9				M	1	1	5, 2, 1	-4	1	5
31	31	241/2	0.5	1/8	1/8	4/4	2	1	V6(#7)	f	i		V6(#7)		V		6	#7				M	1	1	5, 2, 6		1	5
31	31	121	1.0	1/4	1/4	4/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
31	31	122	2.0	1/2	1/2	4/4	2	1	vo6	f	i		vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
32	32	124	0.5	0	0	4/4	2	1	IV6(9)	f	i		IV6(9)		IV		6	9				M	1	1	3, 0, -1	1	-1	3
32	32	249/2	0.5	1/8	1/8	4/4	2	1	IV6(#7)	f	i		IV6(#7)		IV		6	#7				M	1	1	3, 0, 4		-1	3
32	32	125	1.0	1/4	1/4	4/4	2	1	IV6	f	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
32	32	126	2.0	1/2	1/2	4/4	2	1	iv6	f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
33	33	128	1.0	0	0	4/4	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
33	33	129	1.0	1/4	1/4	4/4	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
33	33	130	4.0	1/2	1/2	4/4	2	1	V7}	f	i		V7		V		7				}	Mm7	1	1	1, 5, 2, -1		1	1
34	34	132	0.0	0	0	4/4	2	1	{	f	i										{		1	1				
34	34	134	2.0	1/2	1/2	4/4	2	1	V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
35	35	136	2.0	0	0	4/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
35	35	138	2.0	1/2	1/2	4/4	2	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
36	36	140	2.0	0	0	4/4	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
36	36	142	2.0	1/2	1/2	4/4	2	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
37	37	144	2.0	0	0	4/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
37	37	146	2.0	1/2	1/2	4/4	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
38	38	148	3.0	0	0	4/4	2	1	V(4)	f	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
38	38	151	1.0	3/4	3/4	4/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
39	39	152	2.0	0	0	4/4	2	1	i}{	f	i		i		i						}{	m	1	1	0, -3, 1		0	0
39	39	154	2.0	1/2	1/2	4/4	2	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
40	40	156	2.0	0	0	4/4	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
40	40	158	2.0	1/2	1/2	4/4	2	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
41	41	160	2.0	0	0	4/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
41	41	162	1.0	1/2	1/2	4/4	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
41	41	163	1.0	3/4	3/4	4/4	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
42	42	164	2.0	0	0	4/4	2	1	V(4)	f	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
42	42	166	1.0	1/2	1/2	4/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
42	42	167	1.0	3/4	3/4	4/4	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
43	43	168	4.0	0	0	4/4	2	1	i}	f	i		i		i						}	m	1	1	0, -3, 1		0	0
