mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
5	5	1/2	1/2	4/4	3	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
5	5	3/4	3/4	4/4	3	1		vo6	c	i		vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
6	6	0	0	4/4	3	1		IV6(9)	c	i		IV6(9)		IV		6	9				M	1	1	3, 0, -1	1	-1	3
6	6	1/4	1/4	4/4	3	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	3/8	3/8	4/4	3	1		.It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
6	6	1/2	1/2	4/4	3	1		V}	c	i		V		V						}	M	1	1	1, 5, 2		1	1
7	7	0	0	4/4	3	1		v.i{	c	v		i		i						{	m	1	1	0, -3, 1		0	0
7	7	1/2	1/2	4/4	3	1		ii2	c	v		ii2		ii		2					mm7	1	1	0, 2, -1, 3		2	0
7	7	5/8	5/8	4/4	3	1		viio7	c	v		viio7		vii	o	7					o7	1	1	-2, -5, -8, -11		-2	-2
7	7	7/8	7/8	4/4	3	1		viio7(#4)	c	v		viio7(#4)		vii	o	7	#4				o7	1	1	-2, -5, 4, -11		-2	-2
8	8	0	0	4/4	3	1		v6	c	v		v6		v		6					m	1	1	-2, 2, 1		1	-2
8	8	1/2	1/2	4/4	3	1		V2/IV	c	v		V2/IV		V		2		IV			Mm7	1	1	-2, 0, 4, 1		0	-2
8	8	5/8	5/8	4/4	3	1		IV6	c	v		IV6		IV		6					M	1	1	3, 0, -1		-1	3
9	9	0	0	4/4	3	1		iv6	c	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
9	9	1/4	1/4	4/4	3	1		iv	c	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
9	9	1/2	1/2	4/4	3	1		viio43	c	v		viio43		vii	o	43					o7	1	1	-8, -11, -2, -5		-2	-8
9	9	3/4	3/4	4/4	3	1		i6(#7)	c	v		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
9	9	7/8	7/8	4/4	3	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
10	10	0	0	4/4	3	1		iio6	c	v		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
10	10	1/4	1/4	4/4	3	1		viio7/V	c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
10	10	1/2	1/2	4/4	3	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
10	10	5/8	5/8	4/4	3	1		V}	c	v		V		V						}	M	1	1	1, 5, 2		1	1
11	11	0	0	4/4	3	1		{	c	v										{		1	1				
11	11	1/4	1/4	4/4	3	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
11	11	1/2	1/2	4/4	3	1		V6	c	v		V6		V		6					M	1	1	5, 2, 1		1	5
11	11	3/4	3/4	4/4	3	1		vo6	c	v		vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
12	12	0	0	4/4	3	1		IV6(9)	c	v		IV6(9)		IV		6	9				M	1	1	3, 0, -1	1	-1	3
12	12	1/4	1/4	4/4	3	1		iv6	c	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
12	12	3/8	3/8	4/4	3	1		.It6	c	v		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
12	12	1/2	1/2	4/4	3	1		V}	c	v		V		V						}	M	1	1	1, 5, 2		1	1
13	13	0	0	4/4	3	1		V{	c	v		V		V						{	M	1	1	1, 5, 2		1	1
13	13	3/8	3/8	4/4	3	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
13	13	5/8	5/8	4/4	3	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
13	13	7/8	7/8	4/4	3	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
14	14	0	0	4/4	3	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
14	14	3/8	3/8	4/4	3	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
14	14	5/8	5/8	4/4	3	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
14	14	7/8	7/8	4/4	3	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
15	15	0	0	4/4	3	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
15	15	3/8	3/8	4/4	3	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
15	15	1/2	1/2	4/4	3	1		V65	c	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
15	15	3/4	3/4	4/4	3	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
16	16	0	0	4/4	3	1		viio7/V	c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
16	16	1/2	1/2	4/4	3	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
16	16	5/8	5/8	4/4	3	1		V}	c	v		V		V						}	M	1	1	1, 5, 2		1	1
17	17	0	0	4/4	3	1		iv6(9){	c	v		iv6(9)		iv		6	9			{	m	1	1	-4, 0, -1	1	-1	-4
17	17	3/8	3/8	4/4	3	1		.It6	c	v		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
17	17	1/2	1/2	4/4	3	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
18	18	0	0	4/4	3	1		iv6(9)	c	v		iv6(9)		iv		6	9				m	1	1	-4, 0, -1	1	-1	-4
18	18	3/8	3/8	4/4	3	1		.It6	c	v		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
18	18	1/2	1/2	4/4	3	1		V	c	v		V		V							M	1	1	1, 5, 2		1	1
19	19	1/2	1/2	4/4	3	1		}	c	v										}		1	1				
20	20	0	0	6/8	3	1		III.I[I{	c	III	I	I		I						{	M	1	0	0, 4, 1		0	0
20	20	1/2	1/2	6/8	3	1		ii	c	III	I	ii		ii							m	1	0	2, -1, 3		2	2
21	21	0	0	6/8	3	1		I	c	III	I	I		I							M	1	0	0, 4, 1		0	0
21	21	1/2	1/2	6/8	3	1		ii	c	III	I	ii		ii							m	1	0	2, -1, 3		2	2
22	22	0	0	6/8	3	1		I	c	III	I	I		I							M	1	0	0, 4, 1		0	0
22	22	1/2	1/2	6/8	3	1		ii	c	III	I	ii		ii							m	1	0	2, -1, 3		2	2
23	23	0	0	6/8	3	1		I]}	c	III	I	I		I						}	M	1	0	0, 4, 1		0	0
24	24	0	0	6/8	3	1		V[V{	c	III	V	V		V						{	M	1	0	1, 5, 2		1	1
24	24	1/2	1/2	6/8	3	1		vio	c	III	V	vio		vi	o						o	1	0	3, 0, -3		3	3
25	25	0	0	6/8	3	1		V	c	III	V	V		V							M	1	0	1, 5, 2		1	1
25	25	1/2	1/2	6/8	3	1		vio	c	III	V	vio		vi	o						o	1	0	3, 0, -3		3	3
26	26	0	0	6/8	3	1		V	c	III	V	V		V							M	1	0	1, 5, 2		1	1
26	26	1/2	1/2	6/8	3	1		vio	c	III	V	vio		vi	o						o	1	0	3, 0, -3		3	3
27	27	0	0	6/8	3	1		V]}	c	III	V	V		V						}	M	1	0	1, 5, 2		1	1
28	28	0	0	6/8	3	1		i.viio7{	c	i		viio7		vii	o	7				{	o7	1	1	-2, -5, -8, -11		-2	-2
29	29	0	0	6/8	3	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
29	29	3/8	3/8	6/8	3	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
30	30	0	0	6/8	3	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
30	30	3/8	3/8	6/8	3	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
31	31	0	0	6/8	3	1		i}	c	i		i		i						}	m	1	1	0, -3, 1		0	0
32	32	0	0	6/8	3	1		V[V{	c	i	V	V		V						{	M	1	1	1, 5, 2		1	1
33	33	0	0	6/8	3	1		i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
34	34	0	0	6/8	3	1		V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	35	0	0	6/8	3	1		i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
36	36	3/8	3/8	6/8	3	1		V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	37	0	0	6/8	3	1		i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
37	37	3/8	3/8	6/8	3	1		V]	c	i	V	V		V							M	1	1	1, 5, 2		1	1
38	38	0	0	6/8	3	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
38	38	3/8	3/8	6/8	3	1		viio6	c	i		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5
39	39	0	0	6/8	3	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
39	39	3/8	3/8	6/8	3	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
40	40	0	0	6/8	3	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
40	40	3/8	3/8	6/8	3	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	41	0	0	6/8	3	1		VI(#2)	c	i		VI(#2)		VI			#2				M	1	1	-4, 5, -3		-4	-4
41	41	1/4	1/4	6/8	3	1		VI}	c	i		VI		VI						}	M	1	1	-4, 0, -3		-4	-4
42	42	0	0	6/8	3	1		i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
42	42	3/8	3/8	6/8	3	1		viio6	c	i		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5
43	43	0	0	6/8	3	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
43	43	3/8	3/8	6/8	3	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
44	44	0	0	6/8	3	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
44	44	3/8	3/8	6/8	3	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	45	0	0	6/8	3	1		i}{	c	i		i		i						}{	m	1	1	0, -3, 1		0	0
45	45	3/8	3/8	6/8	3	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
46	46	0	0	6/8	3	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
46	46	3/8	3/8	6/8	3	1		V(9)	c	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
46	46	5/8	5/8	6/8	3	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
47	47	0	0	6/8	3	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
47	47	3/8	3/8	6/8	3	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
48	48	0	0	6/8	3	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
48	48	3/8	3/8	6/8	3	1		V(9)	c	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
48	48	5/8	5/8	6/8	3	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
49	49	0	0	6/8	3	1		i(#7)	c	i		i(#7)		i			#7				m	1	1	0, -3, 1	5	0	0
49	49	3/8	3/8	6/8	3	1		i}	c	i		i		i						}	m	1	1	0, -3, 1		0	0
