mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	7/8	7/8	4/4	3	2		ii6	f	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
11	11	0	0	4/4	3	2		V(v74)	f	i		V(v74)	V			v74				M	1	1	1, 0, 2		1	1
11	11	1/8	1/8	4/4	3	2		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
11	11	1/4	1/4	4/4	3	2		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	1/2	1/2	4/4	3	2		i}	f	i		i	i						}	m	1	1	0, -3, 1		0	0
12	12	0	0	4/4	3	2		{	f	i									{		1	1				
12	12	1/4	1/4	4/4	3	2		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	1/2	1/2	4/4	3	2		V(4)	f	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
12	12	3/4	3/4	4/4	3	2		V	f	i		V	V							M	1	1	1, 5, 2		1	1
13	13	0	0	4/4	3	2		i(9)	f	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
13	13	1/4	1/4	4/4	3	2		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	1/2	1/2	4/4	3	2		V(4)/III	f	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
13	13	3/4	3/4	4/4	3	2		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
14	14	0	0	4/4	3	2		III(9)	f	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
14	14	1/4	1/4	4/4	3	2		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
14	14	1/2	1/2	4/4	3	2		iv(9)	f	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
14	14	3/4	3/4	4/4	3	2		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
15	15	0	0	4/4	3	2		V(9)	f	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
15	15	3/8	3/8	4/4	3	2		viio6	f	i		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
15	15	1/2	1/2	4/4	3	2		V7/iv	f	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
16	16	0	0	4/4	3	2		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
16	16	1/2	1/2	4/4	3	2		V(9)	f	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
16	16	7/8	7/8	4/4	3	2		viio6	f	i		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
17	17	0	0	4/4	3	2		i	f	i		i	i							m	1	1	0, -3, 1		0	0
17	17	1/4	1/4	4/4	3	2		#viio7/V	f	i		#viio7/V	#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
17	17	1/2	1/2	4/4	3	2		V}	f	i		V	V						}	M	1	1	1, 5, 2		1	1
18	18	1/4	1/4	4/4	3	2		V65/iv	f	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
18	18	1/2	1/2	4/4	3	2		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
18	18	3/4	3/4	4/4	3	2		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
19	19	0	0	4/4	3	2		iv/iv	f	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
19	19	1/4	1/4	4/4	3	2		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
19	19	3/8	3/8	4/4	3	2		#viio6/iv	f	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
19	19	1/2	1/2	4/4	3	2		iv(4)	f	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
19	19	3/4	3/4	4/4	3	2		iv}	f	i		iv	iv						}	m	1	1	-1, -4, 0		-1	-1
20	20	1/4	1/4	4/4	3	2		V65/III	f	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
20	20	1/2	1/2	4/4	3	2		III	f	i		III	III							M	1	1	-3, 1, -2		-3	-3
20	20	3/4	3/4	4/4	3	2		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
21	21	0	0	4/4	3	2		iv/III	f	i		iv/III	iv				III			m	1	1	-4, -7, -3		-4	-4
21	21	1/4	1/4	4/4	3	2		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
21	21	3/8	3/8	4/4	3	2		viio6/III	f	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
21	21	1/2	1/2	4/4	3	2		III(^74)	f	i		III(^74)	III			^74				M	1	1	-3, -4, -2	2	-3	-3
21	21	3/4	3/4	4/4	3	2		III	f	i		III	III							M	1	1	-3, 1, -2		-3	-3
21	21	7/8	7/8	4/4	3	2		V6}	f	i		V6	V		6				}	M	1	1	5, 2, 1		1	5
22	22	3/4	3/4	4/4	3	2		V65	f	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
23	23	0	0	4/4	3	2		i(42)	f	i		i(42)	i			42				m	1	1	2, -1, 1		0	2
23	23	1/2	1/2	4/4	3	2		V}	f	i		V	V						}	M	1	1	1, 5, 2		1	1
24	24	0	0	4/4	3	2		v.i	f	v		i	i							m	1	1	0, -3, 1		0	0
24	24	1/4	1/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	24	1/2	1/2	4/4	3	2		ii65	f	v		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
24	24	3/4	3/4	4/4	3	2		ii43	f	v		ii43	ii		43					mm7	1	1	3, 0, 2, -1		2	3
25	25	0	0	4/4	3	2		V65/V	f	v		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
25	25	1/2	1/2	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
25	25	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
26	26	0	0	4/4	3	2		V(4)	f	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
26	26	1/4	1/4	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
26	26	1/2	1/2	4/4	3	2		i}{	f	v		i	i						}{	m	1	1	0, -3, 1		0	0
26	26	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	0	0	4/4	3	2		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
27	27	1/4	1/4	4/4	3	2		V+	f	v		V+	V	+						+	1	1	1, 5, 9		1	1
27	27	1/2	1/2	4/4	3	2		VI	f	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
27	27	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
28	28	0	0	4/4	3	2		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
28	28	1/4	1/4	4/4	3	2		V+	f	v		V+	V	+						+	1	1	1, 5, 9		1	1
28	28	1/2	1/2	4/4	3	2		i}{	f	v		i	i						}{	m	1	1	0, -3, 1		0	0
28	28	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	0	0	4/4	3	2		V(4)	f	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
29	29	1/4	1/4	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
29	29	1/2	1/2	4/4	3	2		i(9)	f	v		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
29	29	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	0	0	4/4	3	2		V(4)/III	f	v		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
30	30	1/4	1/4	4/4	3	2		V/III	f	v		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
30	30	1/2	1/2	4/4	3	2		III(9)	f	v		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
30	30	3/4	3/4	4/4	3	2		III6	f	v		III6	III		6					M	1	1	1, -2, -3		-3	1
31	31	0	0	4/4	3	2		iv(9)	f	v		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
31	31	1/4	1/4	4/4	3	2		ii43	f	v		ii43	ii		43					mm7	1	1	3, 0, 2, -1		2	3
31	31	1/2	1/2	4/4	3	2		V(97)	f	v		V(97)	V			97				M	1	1	1, 5, 2	-4, -1	1	1
31	31	7/8	7/8	4/4	3	2		viio6	f	v		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
32	32	0	0	4/4	3	2		i	f	v		i	i							m	1	1	0, -3, 1		0	0
32	32	1/4	1/4	4/4	3	2		viio7/V	f	v		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
32	32	1/2	1/2	4/4	3	2		V}	f	v		V	V						}	M	1	1	1, 5, 2		1	1
33	33	1/4	1/4	4/4	3	2		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
33	33	1/2	1/2	4/4	3	2		i	f	v		i	i							m	1	1	0, -3, 1		0	0
33	33	3/4	3/4	4/4	3	2		V7/iv	f	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
34	34	0	0	4/4	3	2		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
34	34	1/4	1/4	4/4	3	2		V7/vii	f	v		V7/vii	V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
34	34	1/2	1/2	4/4	3	2		vii	f	v		vii	vii							m	1	1	-2, -5, -1		-2	-2
34	34	3/4	3/4	4/4	3	2		V7/III	f	v		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
35	35	0	0	4/4	3	2		III	f	v		III	III							M	1	1	-3, 1, -2		-3	-3
35	35	1/2	1/2	4/4	3	2		VI	f	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
36	36	0	0	4/4	3	2		iio	f	v		iio	ii	o						o	1	1	2, -1, -4		2	2
36	36	1/2	1/2	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
37	37	0	0	4/4	3	2		V(v74)	f	v		V(v74)	V			v74				M	1	1	1, 0, 2		1	1
37	37	1/8	1/8	4/4	3	2		viio7/V	f	v		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
37	37	1/2	1/2	4/4	3	2		V7}	f	v		V7	V		7				}	Mm7	1	1	1, 5, 2, -1		1	1
38	38	1/2	1/2	4/4	3	2		V(64)	f	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
39	39	1/2	1/2	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
39	39	5/8	5/8	4/4	3	2		viio43	f	v		viio43	vii	o	43					o7	1	1	-8, -11, -2, -5		-2	-8
39	39	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
39	39	7/8	7/8	4/4	3	2		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
40	40	0	0	4/4	3	2		V(64)	f	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
40	40	1/4	1/4	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
40	40	1/2	1/2	4/4	3	2		VI}{	f	v		VI	VI						}{	M	1	1	-4, 0, -3		-4	-4
40	40	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
41	41	0	0	4/4	3	2		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
41	41	1/4	1/4	4/4	3	2		V+	f	v		V+	V	+						+	1	1	1, 5, 9		1	1
41	41	1/2	1/2	4/4	3	2		VI	f	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
41	41	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	42	0	0	4/4	3	2		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
42	42	1/4	1/4	4/4	3	2		V+	f	v		V+	V	+						+	1	1	1, 5, 9		1	1
42	42	1/2	1/2	4/4	3	2		VI(^#2)	f	v		VI(^#2)	VI			^#2				M	1	1	-4, 5, -3		-4	-4
42	42	5/8	5/8	4/4	3	2		VI}	f	v		VI	VI						}	M	1	1	-4, 0, -3		-4	-4
43	43	1/4	1/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
43	43	1/2	1/2	4/4	3	2		ii65	f	v		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
43	43	3/4	3/4	4/4	3	2		ii43	f	v		ii43	ii		43					mm7	1	1	3, 0, 2, -1		2	3
44	44	0	0	4/4	3	2		V65/V	f	v		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
44	44	1/2	1/2	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
44	44	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
45	45	0	0	4/4	3	2		V(4)	f	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
45	45	1/4	1/4	4/4	3	2		V	f	v		V	V							M	1	1	1, 5, 2		1	1
45	45	1/2	1/2	4/4	3	2		i}{	f	v		i	i						}{	m	1	1	0, -3, 1		0	0
45	45	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
46	46	0	0	4/4	3	2		ii65	f	v		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
46	46	1/4	1/4	4/4	3	2		V+	f	v		V+	V	+						+	1	1	1, 5, 9		1	1
46	46	1/2	1/2	4/4	3	2		VI	f	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
46	46	3/4	3/4	4/4	3	2		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
47	47	0	0	4/4	3	2		ii65	f	v		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
47	47	1/4	1/4	4/4	3	2		V+	f	v		V+	V	+						+	1	1	1, 5, 9		1	1
47	47	1/2	1/2	4/4	3	2		i(9#7)	f	v		i(9#7)	i			9#7				m	1	1	0, -3, 1	2, 5	0	0
47	47	5/8	5/8	4/4	3	2		i}	f	v		i	i						}	m	1	1	0, -3, 1		0	0
