mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	30	30	0.5	1/2	1/2	4/4	4	1	V2/IV	c	v		V2/IV		V		2		IV			Mm7	1	1	-2, 0, 4, 1		0	-2
8	8	61/2	61/2	1.5	5/8	5/8	4/4	4	1	IV6	c	v		IV6		IV		6					M	1	1	3, 0, -1		-1	3
9	9	32	32	1.0	0	0	4/4	4	1	iv6	c	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
9	9	33	33	1.0	1/4	1/4	4/4	4	1	iv	c	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
9	9	34	34	1.0	1/2	1/2	4/4	4	1	#viio43	c	v		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
9	9	35	35	0.5	3/4	3/4	4/4	4	1	i6(#7)	c	v		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
9	9	71/2	71/2	0.5	7/8	7/8	4/4	4	1	i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
10	10	36	36	1.0	0	0	4/4	4	1	iio6	c	v		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
10	10	37	37	1.0	1/4	1/4	4/4	4	1	viio7/V	c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
10	10	38	38	0.5	1/2	1/2	4/4	4	1	V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
10	10	77/2	77/2	2.5	5/8	5/8	4/4	4	1	V}	c	v		V		V						}	M	1	1	1, 5, 2		1	1
11	11	40	40	0.0	0	0	4/4	4	1	{	c	v										{		1	1				
11	11	41	41	1.0	1/4	1/4	4/4	4	1	i	c	v		i		i							m	1	1	0, -3, 1		0	0
11	11	42	42	1.0	1/2	1/2	4/4	4	1	V6	c	v		V6		V		6					M	1	1	5, 2, 1		1	5
11	11	43	43	1.0	3/4	3/4	4/4	4	1	vo6	c	v		vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
12	12	44	44	1.0	0	0	4/4	4	1	IV6(9)	c	v		IV6(9)		IV		6	9				M	1	1	3, 0, -1	1	-1	3
12	12	45	45	0.5	1/4	1/4	4/4	4	1	iv6	c	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
12	12	91/2	91/2	0.5	3/8	3/8	4/4	4	1	It6	c	v		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
12	12	46	46	2.0	1/2	1/2	4/4	4	1	V}	c	v		V		V						}	M	1	1	1, 5, 2		1	1
13	13	48	48	1.5	0	0	4/4	4	1	V{	c	v		V		V						{	M	1	1	1, 5, 2		1	1
13	13	99/2	99/2	1.0	3/8	3/8	4/4	4	1	V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
13	13	101/2	101/2	1.0	5/8	5/8	4/4	4	1	V	c	v		V		V							M	1	1	1, 5, 2		1	1
13	13	103/2	103/2	0.5	7/8	7/8	4/4	4	1	V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
14	14	52	52	1.5	0	0	4/4	4	1	V	c	v		V		V							M	1	1	1, 5, 2		1	1
14	14	107/2	107/2	1.0	3/8	3/8	4/4	4	1	V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
14	14	109/2	109/2	1.0	5/8	5/8	4/4	4	1	V	c	v		V		V							M	1	1	1, 5, 2		1	1
14	14	111/2	111/2	0.5	7/8	7/8	4/4	4	1	V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
15	15	56	56	1.5	0	0	4/4	4	1	V	c	v		V		V							M	1	1	1, 5, 2		1	1
15	15	115/2	115/2	0.5	3/8	3/8	4/4	4	1	V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
15	15	58	58	1.0	1/2	1/2	4/4	4	1	V65	c	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
15	15	59	59	1.0	3/4	3/4	4/4	4	1	i	c	v		i		i							m	1	1	0, -3, 1		0	0
16	16	60	60	2.0	0	0	4/4	4	1	viio7/V	c	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
16	16	62	62	0.5	1/2	1/2	4/4	4	1	V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
16	16	125/2	125/2	1.5	5/8	5/8	4/4	4	1	V}	c	v		V		V						}	M	1	1	1, 5, 2		1	1
17	17	64	64	1.5	0	0	4/4	4	1	iv6(9){	c	v		iv6(9)		iv		6	9			{	m	1	1	-4, 0, -1	1	-1	-4
17	17	131/2	131/2	0.5	3/8	3/8	4/4	4	1	It6	c	v		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
17	17	66	66	2.0	1/2	1/2	4/4	4	1	V	c	v		V		V							M	1	1	1, 5, 2		1	1
18	18	68	68	1.5	0	0	4/4	4	1	iv6(9)	c	v		iv6(9)		iv		6	9				m	1	1	-4, 0, -1	1	-1	-4
18	18	139/2	139/2	0.5	3/8	3/8	4/4	4	1	It6	c	v		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
18	18	70	70	6.0	1/2	1/2	4/4	4	1	V	c	v		V		V							M	1	1	1, 5, 2		1	1
19	19	74	74	0.0	1/2	1/2	4/4	4	1	}	c	v										}		1	1				
20	20	76	76	2.0	0	0	6/8	4	1	III.I[I{	c	III	I	I		I						{	M	1	0	0, 4, 1		0	0
20	20	78	78	1.0	1/2	1/2	6/8	4	1	ii	c	III	I	ii		ii							m	1	0	2, -1, 3		2	2
21	21	79	79	2.0	0	0	6/8	4	1	I	c	III	I	I		I							M	1	0	0, 4, 1		0	0
21	21	81	81	1.0	1/2	1/2	6/8	4	1	ii	c	III	I	ii		ii							m	1	0	2, -1, 3		2	2
22	22	82	82	2.0	0	0	6/8	4	1	I	c	III	I	I		I							M	1	0	0, 4, 1		0	0
22	22	84	84	1.0	1/2	1/2	6/8	4	1	ii	c	III	I	ii		ii							m	1	0	2, -1, 3		2	2
23	23	85	85	3.0	0	0	6/8	4	1	I]}	c	III	I	I		I						}	M	1	0	0, 4, 1		0	0
24	24	88	88	2.0	0	0	6/8	4	1	V[V{	c	III	V	V		V						{	M	1	0	1, 5, 2		1	1
24	24	90	90	1.0	1/2	1/2	6/8	4	1	vio	c	III	V	vio		vi	o						o	1	0	3, 0, -3		3	3
25	25	91	91	2.0	0	0	6/8	4	1	V	c	III	V	V		V							M	1	0	1, 5, 2		1	1
25	25	93	93	1.0	1/2	1/2	6/8	4	1	vio	c	III	V	vio		vi	o						o	1	0	3, 0, -3		3	3
26	26	94	94	2.0	0	0	6/8	4	1	V	c	III	V	V		V							M	1	0	1, 5, 2		1	1
26	26	96	96	1.0	1/2	1/2	6/8	4	1	vio	c	III	V	vio		vi	o						o	1	0	3, 0, -3		3	3
27	27	97	97	3.0	0	0	6/8	4	1	V]}	c	III	V	V		V						}	M	1	0	1, 5, 2		1	1
28	28	100	100	3.0	0	0	6/8	4	1	i.#viio7{	c	i		#viio7		#vii	o	7				{	o7	1	1	5, 2, -1, -4		5	5
29	29	103	103	1.5	0	0	6/8	4	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
29	29	209/2	209/2	1.5	3/8	3/8	6/8	4	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
30	30	106	106	1.5	0	0	6/8	4	1	ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
30	30	215/2	215/2	1.5	3/8	3/8	6/8	4	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
31	31	109	109	3.0	0	0	6/8	4	1	i}	c	i		i		i						}	m	1	1	0, -3, 1		0	0
32	32	112	112	3.0	0	0	6/8	4	1	V[V{	c	i	V	V		V						{	M	1	1	1, 5, 2		1	1
33	33	115	115	3.0	0	0	6/8	4	1	i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
34	34	118	118	3.0	0	0	6/8	4	1	V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	35	121	121	4.5	0	0	6/8	4	1	i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
36	36	251/2	251/2	1.5	3/8	3/8	6/8	4	1	V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	37	127	127	1.5	0	0	6/8	4	1	i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
37	37	257/2	257/2	1.5	3/8	3/8	6/8	4	1	V]	c	i	V	V		V							M	1	1	1, 5, 2		1	1
38	38	130	130	1.5	0	0	6/8	4	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
38	38	263/2	263/2	1.5	3/8	3/8	6/8	4	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
39	39	133	133	1.5	0	0	6/8	4	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
39	39	269/2	269/2	1.5	3/8	3/8	6/8	4	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
40	40	136	136	1.5	0	0	6/8	4	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
40	40	275/2	275/2	1.5	3/8	3/8	6/8	4	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	41	139	139	1.0	0	0	6/8	4	1	VI(#2)	c	i		VI(#2)		VI			#2				M	1	1	-4, 5, -3		-4	-4
41	41	140	140	2.0	1/4	1/4	6/8	4	1	VI}	c	i		VI		VI						}	M	1	1	-4, 0, -3		-4	-4
42	42	142	142	1.5	0	0	6/8	4	1	i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
42	42	287/2	287/2	1.5	3/8	3/8	6/8	4	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
43	43	145	145	1.5	0	0	6/8	4	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
43	43	293/2	293/2	1.5	3/8	3/8	6/8	4	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
44	44	148	148	1.5	0	0	6/8	4	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
44	44	299/2	299/2	1.5	3/8	3/8	6/8	4	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	45	151	151	1.5	0	0	6/8	4	1	i}{	c	i		i		i						}{	m	1	1	0, -3, 1		0	0
45	45	305/2	305/2	1.5	3/8	3/8	6/8	4	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
46	46	154	154	1.5	0	0	6/8	4	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
46	46	311/2	311/2	1.0	3/8	3/8	6/8	4	1	V(9)	c	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
46	46	313/2	313/2	0.5	5/8	5/8	6/8	4	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
47	47	157	157	1.5	0	0	6/8	4	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
47	47	317/2	317/2	1.5	3/8	3/8	6/8	4	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
48	48	160	160	1.5	0	0	6/8	4	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
48	48	323/2	323/2	1.0	3/8	3/8	6/8	4	1	V(9)	c	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
48	48	325/2	325/2	0.5	5/8	5/8	6/8	4	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
49	49	163	163	1.5	0	0	6/8	4	1	i(#7)	c	i		i(#7)		i			#7				m	1	1	0, -3, 1	5	0	0
49	49	329/2	329/2	1.5	3/8	3/8	6/8	4	1	i}	c	i		i		i						}	m	1	1	0, -3, 1		0	0
