mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	1	1	1	1	1		2	74	D5	5	0
1	1	0	0	4.0	0	0	4/2	3	1	1	1	1		2	74	D5	5	2
1	1	1	1	1.0	1/4	1/4	4/2	3	2	1/4	1/4	1		-2	70	Bb4	4	4
1	1	2	2	1.0	1/2	1/2	4/2	3	2	1/4	1/4	1		3	69	A4	4	5
1	1	3	3	1.0	3/4	3/4	4/2	3	2	1/4	1/4	1		1	67	G4	4	6
1	1	4	4	1.0	1	1	4/2	3	2	1/4	1/4	1		0	72	C5	5	7
1	1	4	4	4.0	1	1	4/2	1	1	1	1	1		-3	75	Eb5	5	1
1	1	4	4	4.0	1	1	4/2	3	1	1	1	1		-3	75	Eb5	5	3
1	1	5	5	1.0	5/4	5/4	4/2	3	2	1/4	1/4	1		-2	70	Bb4	4	8
1	1	6	6	1.0	3/2	3/2	4/2	3	2	1/4	1/4	1		3	69	A4	4	9
1	1	7	7	1.0	7/4	7/4	4/2	3	2	1/4	1/4	1		1	67	G4	4	10
2	2	8	8	1.0	0	0	4/2	3	2	1/4	1/4	1		6	66	F#4	4	23
2	2	8	8	3.0	0	0	4/2	1	1	3/4	1/2	3/2		2	74	D5	5	11
2	2	8	8	3.0	0	0	4/2	3	1	3/4	1/2	3/2		2	74	D5	5	17
2	2	9	9	1.0	1/4	1/4	4/2	3	2	1/4	1/4	1		2	62	D4	4	24
2	2	10	10	2.0	1/2	1/2	4/2	3	2	1/2	1/2	1	1	1	67	G4	4	25
2	2	11	11	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		-2	70	Bb4	4	12
2	2	11	11	1.0	3/4	3/4	4/2	3	1	1/4	1/4	1		-2	70	Bb4	4	18
2	2	12	12	2.0	1	1	4/2	3	2	1/2	1/2	1	-1	1	67	G4	4	26
2	2	12	12	1.0	1	1	4/2	1	1	1/4	1/4	1		0	72	C5	5	13
2	2	12	12	1.0	1	1	4/2	3	1	1/4	1/4	1		0	72	C5	5	19
2	2	13	13	1.0	5/4	5/4	4/2	1	1	1/4	1/4	1		3	69	A4	4	14
2	2	13	13	1.0	5/4	5/4	4/2	3	1	1/4	1/4	1		3	69	A4	4	20
2	2	14	14	2.0	3/2	3/2	4/2	3	2	1/2	1/2	1		6	66	F#4	4	27
2	2	14	14	1.0	3/2	3/2	4/2	1	1	1/4	1/4	1		2	74	D5	5	15
2	2	14	14	1.0	3/2	3/2	4/2	3	1	1/4	1/4	1		2	74	D5	5	21
2	2	15	15	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		0	72	C5	5	16
2	2	15	15	1.0	7/4	7/4	4/2	3	1	1/4	1/4	1		0	72	C5	5	22
3	3	16	16	4.0	0	0	4/2	2	1	1	1	1		1	67	G4	4	34
3	3	16	16	4.0	0	0	4/2	3	2	1	1	1		1	67	G4	4	44
3	3	16	16	1.0	0	0	4/2	3	1	1/4	1/4	1		-2	70	Bb4	4	36
3	3	16	16	2.0	0	0	4/2	1	1	1/2	1/2	1		-2	70	Bb4	4	28
3	3	17	17	1.0	1/4	1/4	4/2	3	1	1/4	1/4	1		-2	58	Bb3	3	37
3	3	18	18	1.0	1/2	1/2	4/2	3	1	1/4	1/4	1		3	57	A3	3	38
3	3	18	18	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		1	67	G4	4	29
3	3	19	19	1.0	3/4	3/4	4/2	3	1	1/4	1/4	1		1	55	G3	3	39
3	3	20	20	4.0	1	1	4/2	2	1	1	1	1		-2	70	Bb4	4	35
3	3	20	20	4.0	1	1	4/2	3	2	1	1	1		-2	70	Bb4	4	45
3	3	20	20	1.0	1	1	4/2	1	1	1/4	1/4	1		1	79	G5	5	30
3	3	20	20	1.0	1	1	4/2	3	1	1/4	1/4	1		1	79	G5	5	40
3	3	21	21	1.0	5/4	5/4	4/2	1	1	1/4	1/4	1		-1	77	F5	5	31
3	3	21	21	1.0	5/4	5/4	4/2	3	1	1/4	1/4	1		-1	77	F5	5	41
3	3	22	22	2.0	3/2	3/2	4/2	4	1	1/2	1/2	1	1	1	67	G4	4	46
3	3	22	22	1.0	3/2	3/2	4/2	1	1	1/4	1/4	1		4	76	E5	5	32
3	3	22	22	1.0	3/2	3/2	4/2	3	1	1/4	1/4	1		4	76	E5	5	42
3	3	23	23	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		2	74	D5	5	33
3	3	23	23	1.0	7/4	7/4	4/2	3	1	1/4	1/4	1		2	74	D5	5	43
4	4	24	24	2.0	0	0	4/2	4	1	1/2	1/2	1	-1	1	67	G4	4	68
4	4	24	24	3.0	0	0	4/2	2	1	3/4	1/2	3/2		3	69	A4	4	52
4	4	24	24	4.0	0	0	4/2	3	2	1	1	1		3	69	A4	4	63
