mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	4/4	4	2	1/8		1/8	1		-1	53	F3	3	4
1	1	0	0	3.0	0	0	4/4	3	2	3/4		1/2	3/2		-1	77	F5	5	1
1	1	1/2	1/2	0.5	1/8	1/8	4/4	4	2	1/8		1/8	1		1	55	G3	3	5
1	1	1	1	0.5	1/4	1/4	4/4	4	2	1/8		1/8	1		-4	56	Ab3	3	6
1	1	3/2	3/2	0.5	3/8	3/8	4/4	4	2	1/8		1/8	1		-1	53	F3	3	7
1	1	2	2	0.5	1/2	1/2	4/4	4	2	1/8		1/8	1		0	48	C3	3	8
1	1	2	2	2.0	1/2	1/2	4/4	4	1	1/2		1/2	1	1	0	60	C4	4	3
1	1	2	2	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1	1	1	79	G5	5	0
1	1	5/2	5/2	0.5	5/8	5/8	4/4	4	2	1/8		1/8	1		2	50	D3	3	9
1	1	3	3	0.5	3/4	3/4	4/4	4	2	1/8		1/8	1		4	52	E3	3	10
1	1	3	3	1.0	3/4	3/4	4/4	3	2	1/4		1/4	1		4	76	E5	5	2
1	1	7/2	7/2	0.5	7/8	7/8	4/4	4	2	1/8		1/8	1		0	48	C3	3	11
2	2	4	4	0.5	0	0	4/4	4	2	1/8		1/8	1		-1	53	F3	3	19
2	2	4	4	2.0	0	0	4/4	4	1	1/2		1/2	1	-1	0	60	C4	4	17
2	2	4	4	1.0	0	0	4/4	3	1	1/4		1/4	1	-1	1	79	G5	5	12
2	2	4	4	3.0	0	0	4/4	3	2	3/4		1/2	3/2		-4	80	Ab5	5	15
2	2	9/2	9/2	0.5	1/8	1/8	4/4	4	2	1/8		1/8	1		1	55	G3	3	20
2	2	5	5	0.5	1/4	1/4	4/4	4	2	1/8		1/8	1		-4	56	Ab3	3	21
2	2	5	5	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		-1	77	F5	5	13
2	2	11/2	11/2	0.5	3/8	3/8	4/4	4	2	1/8		1/8	1		-1	53	F3	3	22
2	2	6	6	0.5	1/2	1/2	4/4	4	2	1/8		1/8	1		-3	51	Eb3	3	23
2	2	6	6	2.0	1/2	1/2	4/4	4	1	1/2		1/2	1	1	-3	63	Eb4	4	18
2	2	6	6	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1	1	-2	82	Bb5	5	14
2	2	13/2	13/2	0.5	5/8	5/8	4/4	4	2	1/8		1/8	1		-1	53	F3	3	24
2	2	7	7	0.5	3/4	3/4	4/4	4	2	1/8		1/8	1		1	55	G3	3	25
2	2	7	7	1.0	3/4	3/4	4/4	3	2	1/4		1/4	1		1	79	G5	5	16
2	2	15/2	15/2	0.5	7/8	7/8	4/4	4	2	1/8		1/8	1		-3	51	Eb3	3	26
3	3	8	8	0.5	0	0	4/4	4	2	1/8		1/8	1		-4	56	Ab3	3	36
3	3	8	8	1.0	0	0	4/4	4	1	1/4		1/4	1	-1	-3	63	Eb4	4	32
3	3	8	8	1.0	0	0	4/4	3	1	1/4		1/4	1	-1	-2	82	Bb5	5	27
3	3	8	8	3.0	0	0	4/4	3	2	3/4		1/2	3/2		0	84	C6	6	30
3	3	17/2	17/2	0.5	1/8	1/8	4/4	4	2	1/8		1/8	1		-2	58	Bb3	3	37
3	3	9	9	0.5	1/4	1/4	4/4	4	2	1/8		1/8	1		0	60	C4	4	38
3	3	9	9	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		-4	68	Ab4	4	33
3	3	9	9	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		-4	80	Ab5	5	28
3	3	19/2	19/2	0.5	3/8	3/8	4/4	4	2	1/8		1/8	1		-4	56	Ab3	3	39
