mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	4	1	1/8		1/8	1		0	48		14
1	1	0	0	4/4	3	1	1/8		1/8	1		1	67		6
1	1	0	0	4/4	3	1	1/8		1/8	1		0	72		6
1	1	0	0	4/4	1	1	3/8		1/4	3/2		0	72		0
1	1	0	0	4/4	3	1	1/8		1/8	1		-3	75		6
1	1	1/8	1/8	4/4	4	1	1/8		1/8	1		0	60		15
1	1	1/8	1/8	4/4	3	1	1/8		1/8	1		1	67		7
1	1	1/8	1/8	4/4	3	1	1/8		1/8	1		0	72		7
1	1	1/8	1/8	4/4	3	1	1/8		1/8	1		-3	75		7
1	1	1/4	1/4	4/4	4	1	1/8		1/8	1		0	60		16
1	1	1/4	1/4	4/4	3	1	1/8		1/8	1		1	67		8
1	1	1/4	1/4	4/4	3	1	1/8		1/8	1		0	72		8
1	1	1/4	1/4	4/4	3	1	1/8		1/8	1		-3	75		8
1	1	3/8	3/8	4/4	4	1	1/8		1/8	1		0	60		17
1	1	3/8	3/8	4/4	3	1	1/8		1/8	1		1	67		9
1	1	3/8	3/8	4/4	3	1	1/8		1/8	1		0	72		9
1	1	3/8	3/8	4/4	1	1	1/8		1/8	1		-3	75		1
1	1	3/8	3/8	4/4	3	1	1/8		1/8	1		-3	75		9
1	1	1/2	1/2	4/4	4	1	1/8		1/8	1		0	60		18
1	1	1/2	1/2	4/4	3	1	1/8		1/8	1		-1	65		10
1	1	1/2	1/2	4/4	3	1	1/8		1/8	1		-4	68		10
1	1	1/2	1/2	4/4	1	1	1/16		1/16	1		2	74		2
1	1	1/2	1/2	4/4	3	1	1/8		1/8	1		2	74		10
1	1	9/16	9/16	4/4	1	1	1/16		1/16	1		0	72		3
1	1	5/8	5/8	4/4	1	1	0	appoggiatura	1/8	1		0	72		4
1	1	5/8	5/8	4/4	4	1	1/8		1/8	1		5	59		19
1	1	5/8	5/8	4/4	3	1	1/8		1/8	1		-1	65		11
1	1	5/8	5/8	4/4	3	1	1/8		1/8	1		-4	68		11
1	1	5/8	5/8	4/4	3	1	1/8		1/8	1		2	74		11
1	1	5/8	5/8	4/4	1	1	1/4		1/4	1		2	74		5
1	1	3/4	3/4	4/4	4	1	1/8		1/8	1		5	59		20
1	1	3/4	3/4	4/4	3	1	1/8		1/8	1		-1	65		12
1	1	3/4	3/4	4/4	3	1	1/8		1/8	1		-4	68		12
1	1	3/4	3/4	4/4	3	1	1/8		1/8	1		2	74		12
1	1	7/8	7/8	4/4	4	1	1/8		1/8	1		5	59		21
1	1	7/8	7/8	4/4	3	1	1/8		1/8	1		6	66		13
1	1	7/8	7/8	4/4	3	1	1/8		1/8	1		2	74		13
