mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/8	2	2	1/8		1/8	1		1	79		0
1	1	1/8	1/8	3/8	2	2	1/8		1/8	1		-3	75		1
1	1	1/4	1/4	3/8	2	2	1/8		1/8	1		2	74		2
2	2	0	0	3/8	3	2	1/8		1/8	1		0	60		7
2	2	0	0	3/8	3	1	3/8		1/4	3/2		-3	63		6
2	2	0	0	3/8	2	2	1/16		1/16	1		0	72		3
2	2	1/16	1/16	3/8	2	2	1/16		1/16	1		5	71		4
2	2	1/8	1/8	3/8	3	2	1/8		1/8	1		-4	56		8
2	2	1/8	1/8	3/8	2	2	1/4		1/4	1		0	72		5
2	2	1/4	1/4	3/8	3	2	1/8		1/8	1		1	55		9
3	3	0	0	3/8	3	1	1/8		1/8	1		-1	53		14
3	3	0	0	3/8	3	1	1/8		1/8	1		-4	56		14
3	3	0	0	3/8	3	1	1/8		1/8	1		2	62		14
3	3	0	0	3/8	2	2	1/16		1/16	1		2	74		10
3	3	1/16	1/16	3/8	2	2	1/16		1/16	1		-1	77		11
3	3	1/8	1/8	3/8	3	1	1/8		1/8	1		1	55		15
3	3	1/8	1/8	3/8	3	1	1/8		1/8	1		0	60		15
3	3	1/8	1/8	3/8	2	2	1/8		1/8	1		-3	75		12
3	3	1/4	1/4	3/8	3	1	1/8		1/8	1		-1	53		16
3	3	1/4	1/4	3/8	3	1	1/8		1/8	1		5	59		16
3	3	1/4	1/4	3/8	2	2	1/8		1/8	1		1	67		13
3	3	1/4	1/4	3/8	2	2	1/8		1/8	1		2	74		13
4	4	0	0	3/8	3	2	1/8		1/8	1		-3	51		24
4	4	0	0	3/8	3	1	3/8		1/4	3/2		0	60		23
4	4	0	0	3/8	2	2	1/8		1/8	1		1	67		21
4	4	0	0	3/8	2	1	1/16		1/16	1		1	79		17
4	4	1/16	1/16	3/8	2	1	1/16		1/16	1		-3	75		18
4	4	1/8	1/8	3/8	3	2	1/8		1/8	1		-4	56		25
4	4	1/8	1/8	3/8	2	2	1/4		1/4	1		-3	63		22
4	4	1/8	1/8	3/8	2	1	1/8		1/8	1		2	74		19
4	4	1/4	1/4	3/8	3	2	1/8		1/8	1		1	55		26
4	4	1/4	1/4	3/8	2	1	1/8		1/8	1		0	72		20
5	5	0	0	3/8	3	1	1/8		1/8	1		-1	53		34
5	5	0	0	3/8	3	1	1/8		1/8	1		2	62		34
5	5	0	0	3/8	2	2	1/8		1/8	1		-4	68		31
5	5	0	0	3/8	2	1	1/16		1/16	1		2	74		27
5	5	1/16	1/16	3/8	2	1	1/16		1/16	1		-1	77		28
5	5	1/8	1/8	3/8	3	1	1/8		1/8	1		1	55		35
5	5	1/8	1/8	3/8	3	1	1/8		1/8	1		0	60		35
5	5	1/8	1/8	3/8	2	2	1/8		1/8	1		1	67		32
5	5	1/8	1/8	3/8	2	1	1/8		1/8	1		-3	75		29
5	5	1/4	1/4	3/8	3	1	1/8		1/8	1		-1	53		36
5	5	1/4	1/4	3/8	3	1	1/8		1/8	1		5	59		36
5	5	1/4	1/4	3/8	2	2	1/8		1/8	1		1	67		33
5	5	1/4	1/4	3/8	2	1	1/8		1/8	1		2	74		30
6	6	0	0	3/8	3	2	1/8		1/8	1		-3	51		43
6	6	0	0	3/8	3	1	1/8		1/8	1		0	60		40
6	6	0	0	3/8	2	1	1/8		1/8	1		1	67		37
6	6	0	0	3/8	2	1	1/8		1/8	1		0	72		37
6	6	1/8	1/8	3/8	3	2	1/8		1/8	1		2	50		44
6	6	1/8	1/8	3/8	3	1	1/8		1/8	1		2	62		41
6	6	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	65		38
6	6	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	70		38
6	6	1/4	1/4	3/8	3	2	1/8		1/8	1		0	48		45
6	6	1/4	1/4	3/8	3	1	1/8		1/8	1		-3	63		42
6	6	1/4	1/4	3/8	2	1	1/8		1/8	1	1	-4	68		39
7	7	0	0	3/8	3	1	1/4		1/4	1		2	50		51
7	7	0	0	3/8	3	1	1/4		1/4	1		5	59		51
7	7	0	0	3/8	2	2	1/4		1/4	1		-1	65		49
7	7	0	0	3/8	2	1	1/8		1/8	1	-1	-4	68		46
7	7	1/8	1/8	3/8	2	1	1/8		1/8	1		1	67		47
7	7	1/4	1/4	3/8	3	1	1/8		1/8	1		0	48		52
7	7	1/4	1/4	3/8	3	1	1/8		1/8	1		3	57		52
7	7	1/4	1/4	3/8	2	2	1/8		1/8	1		-3	63		50
7	7	1/4	1/4	3/8	2	1	1/8		1/8	1		6	66		48
8	8	0	0	3/8	3	1	1/8		1/8	1		5	47		58
8	8	0	0	3/8	3	1	1/8		1/8	1		1	55		58
8	8	0	0	3/8	2	2	1/8		1/8	1		2	62		55
8	8	0	0	3/8	2	1	1/8		1/8	1		1	67		53
8	8	1/8	1/8	3/8	3	1	1/8		1/8	1		3	45		59
8	8	1/8	1/8	3/8	3	1	1/8		1/8	1		-1	53		59
8	8	1/8	1/8	3/8	2	2	1/8		1/8	1		0	72		56
8	8	1/8	1/8	3/8	2	1	1/4		1/4	1		-1	77		54
8	8	1/4	1/4	3/8	3	1	1/8		1/8	1		1	43		60
8	8	1/4	1/4	3/8	3	1	1/8		1/8	1		1	55		60
8	8	1/4	1/4	3/8	2	2	1/8		1/8	1		5	71		57
9	9	0	0	3/8	3	1	1/8		1/8	1		0	48		69
9	9	0	0	3/8	3	1	1/8		1/8	1		1	55		69
9	9	0	0	3/8	2	2	1/8		1/8	1		0	72		66
9	9	0	0	3/8	2	1	1/16		1/16	1		-3	75		61
9	9	1/16	1/16	3/8	2	1	1/16		1/16	1		1	79		62
9	9	1/8	1/8	3/8	3	1	1/8		1/8	1		2	50		70
9	9	1/8	1/8	3/8	3	1	1/8		1/8	1		-1	53		70
9	9	1/8	1/8	3/8	2	2	1/8		1/8	1		-1	65		67
9	9	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		63
9	9	3/16	3/16	3/8	2	1	1/16		1/16	1		2	74		64
9	9	1/4	1/4	3/8	3	1	1/8		1/8	1		-3	51		71
9	9	1/4	1/4	3/8	3	1	1/8		1/8	1		1	55		71
9	9	1/4	1/4	3/8	2	2	1/8		1/8	1		-3	63		68
9	9	1/4	1/4	3/8	2	1	1/8		1/8	1		0	72		65
10	10	0	0	3/8	3	2	1/8		1/8	1		-1	53		79
10	10	0	0	3/8	3	1	1/4		1/4	1		0	60		78
10	10	0	0	3/8	2	2	1/8		1/8	1		2	62		75
10	10	0	0	3/8	2	1	1/8		1/8	1		-4	68		72
10	10	1/8	1/8	3/8	3	2	1/8		1/8	1		1	55		80
10	10	1/8	1/8	3/8	2	2	1/8		1/8	1		-3	63		76
10	10	1/8	1/8	3/8	2	1	1/8		1/8	1		1	67		73
10	10	1/4	1/4	3/8	3	2	1/8		1/8	1		1	43		81
10	10	1/4	1/4	3/8	3	2	1/8		1/8	1		1	55		81
10	10	1/4	1/4	3/8	2	1	1/8		1/8	1		5	59		74
10	10	1/4	1/4	3/8	2	2	1/8		1/8	1		2	62		77
11	11	0	0	3/8	3	1	1/8		1/8	1		0	48		90
11	11	0	0	3/8	3	1	1/8		1/8	1		1	55		90
11	11	0	0	3/8	2	2	1/8		1/8	1		0	72		87
11	11	0	0	3/8	2	1	1/16		1/16	1		-3	75		82
11	11	1/16	1/16	3/8	2	1	1/16		1/16	1		1	79		83
11	11	1/8	1/8	3/8	3	1	1/8		1/8	1		2	50		91
