mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/8	3	1	1/4		1/4	1		0	48	C3	3	5
1	1	0	0	1.0	0	0	3/8	2	2	1/4		1/4	1		-3	63	Eb4	4	2
1	1	0	0	1.5	0	0	3/8	2	3	3/8		1/4	3/2		1	67	G4	4	4
1	1	0	0	0.5	0	0	3/8	2	1	1/8		1/8	1		0	72	C5	5	0
1	1	1/2	1/2	1.0	1/8	1/8	3/8	2	1	1/4		1/4	1		2	74	D5	5	1
1	1	1	1	0.5	1/4	1/4	3/8	3	1	1/8		1/8	1		5	47	B2	2	6
1	1	1	1	0.5	1/4	1/4	3/8	2	2	1/8		1/8	1		2	62	D4	4	3
2	2	3/2	3/2	1.0	0	0	3/8	3	2	1/4		1/4	1		0	48	C3	3	12
2	2	3/2	3/2	1.0	0	0	3/8	3	1	1/4		1/4	1		0	60	C4	4	10
2	2	3/2	3/2	1.5	0	0	3/8	2	2	3/8		1/4	3/2	1	1	67	G4	4	9
2	2	3/2	3/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-3	75	Eb5	5	7
2	2	2	2	1.0	1/8	1/8	3/8	2	1	1/4		1/4	1		-1	77	F5	5	8
2	2	5/2	5/2	0.5	1/4	1/4	3/8	3	2	1/8		1/8	1		2	50	D3	3	13
2	2	5/2	5/2	0.5	1/4	1/4	3/8	3	1	1/8		1/8	1		5	59	B3	3	11
3	3	3	3	1.0	0	0	3/8	3	2	1/4		1/4	1		-3	51	Eb3	3	20
3	3	3	3	0.5	0	0	3/8	3	1	1/8		1/8	1		1	55	G3	3	18
3	3	3	3	1.0	0	0	3/8	2	2	1/4		1/4	1	-1	1	67	G4	4	16
3	3	3	3	0.5	0	0	3/8	2	1	1/8		1/8	1		1	79	G5	5	14
3	3	7/2	7/2	1.0	1/8	1/8	3/8	3	1	1/4		1/4	1		0	60	C4	4	19
3	3	7/2	7/2	1.0	1/8	1/8	3/8	2	1	1/4		1/4	1		-4	80	Ab5	5	15
3	3	4	4	0.5	1/4	1/4	3/8	3	2	1/8		1/8	1		-1	53	F3	3	21
3	3	4	4	0.5	1/4	1/4	3/8	2	2	1/8		1/8	1		-1	65	F4	4	17
4	4	9/2	9/2	0.5	0	0	3/8	3	2	1/8		1/8	1		-1	53	F3	3	28
4	4	9/2	9/2	0.5	0	0	3/8	3	1	1/8		1/8	1		2	62	D4	4	26
4	4	9/2	9/2	0.5	0	0	3/8	2	2	1/8		1/8	1		-4	68	Ab4	4	24
4	4	9/2	9/2	0.5	0	0	3/8	2	1	1/8		1/8	1		5	71	B4	4	22
4	4	5	5	0.5	1/8	1/8	3/8	3	2	1/8		1/8	1		-3	51	Eb3	3	29
4	4	5	5	0.5	1/8	1/8	3/8	3	1	1/8		1/8	1		-3	63	Eb4	4	27
4	4	5	5	0.5	1/8	1/8	3/8	2	2	1/8		1/8	1		1	67	G4	4	25
4	4	5	5	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		0	72	C5	5	23
5	5	6	6	1.0	0	0	3/8	3	1	1/4		1/4	1		-2	46	Bb2	2	35
5	5	6	6	1.0	0	0	3/8	2	2	1/4		1/4	1		-5	61	Db4	4	32
5	5	6	6	1.5	0	0	3/8	2	3	3/8		1/4	3/2		-1	65	F4	4	34
5	5	6	6	0.5	0	0	3/8	2	1	1/8		1/8	1		-2	70	Bb4	4	30
5	5	13/2	13/2	1.0	1/8	1/8	3/8	2	1	1/4		1/4	1		0	72	C5	5	31
5	5	7	7	0.5	1/4	1/4	3/8	3	1	1/8		1/8	1		3	45	A2	2	36
5	5	7	7	0.5	1/4	1/4	3/8	2	2	1/8		1/8	1		0	60	C4	4	33
6	6	15/2	15/2	1.0	0	0	3/8	3	2	1/4		1/4	1		-2	46	Bb2	2	42
6	6	15/2	15/2	1.0	0	0	3/8	3	1	1/4		1/4	1		-2	58	Bb3	3	40
6	6	15/2	15/2	1.5	0	0	3/8	2	2	3/8		1/4	3/2	1	-1	65	F4	4	39
6	6	15/2	15/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-5	73	Db5	5	37
6	6	8	8	1.0	1/8	1/8	3/8	2	1	1/4		1/4	1		-3	75	Eb5	5	38
6	6	17/2	17/2	0.5	1/4	1/4	3/8	3	2	1/8		1/8	1		0	48	C3	3	43
6	6	17/2	17/2	0.5	1/4	1/4	3/8	3	1	1/8		1/8	1		3	57	A3	3	41
