mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	4/4	3	1	1/8		1/8	1		-1	53	F3	3	15
1	1	0	0	0.5	0	0	4/4	3	1	1/8		1/8	1		-4	56	Ab3	3	15
1	1	0	0	0.5	0	0	4/4	2	2	1/8		1/8	1		-1	65	F4	4	9
1	1	0	0	1.0	0	0	4/4	2	1	1/4		1/4	1		0	72	C5	5	0
1	1	1/2	1/2	0.5	1/8	1/8	4/4	3	1	1/8		1/8	1		-1	53	F3	3	16
1	1	1/2	1/2	0.5	1/8	1/8	4/4	3	1	1/8		1/8	1		-4	56	Ab3	3	16
1	1	1/2	1/2	0.5	1/8	1/8	4/4	2	2	1/8		1/8	1		-1	65	F4	4	10
1	1	1	1	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		-1	53	F3	3	17
1	1	1	1	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		-4	56	Ab3	3	17
1	1	1	1	0.5	1/4	1/4	4/4	2	2	1/8		1/8	1		-1	65	F4	4	11
1	1	1	1	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		-1	77	F5	5	1
1	1	9/8	9/8	0.375	9/32	9/32	4/4	2	1	3/32		1/16	3/2		-3	75	Eb5	5	2
1	1	3/2	3/2	0.5	3/8	3/8	4/4	3	1	1/8		1/8	1		-1	53	F3	3	18
1	1	3/2	3/2	0.5	3/8	3/8	4/4	3	1	1/8		1/8	1		-4	56	Ab3	3	18
1	1	3/2	3/2	0.5	3/8	3/8	4/4	2	2	1/8		1/8	1		-1	65	F4	4	12
1	1	3/2	3/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		-5	73	Db5	5	3
1	1	13/8	13/8	0.375	13/32	13/32	4/4	2	1	3/32		1/16	3/2		0	72	C5	5	4
1	1	2	2	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		-1	53	F3	3	19
1	1	2	2	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		-2	58	Bb3	3	19
1	1	2	2	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	65	F4	4	5
1	1	2	2	0.5	1/2	1/2	4/4	2	2	1/8		1/8	1		-5	73	Db5	5	13
1	1	5/2	5/2	0.5	5/8	5/8	4/4	3	1	1/8		1/8	1		-1	53	F3	3	20
1	1	5/2	5/2	0.5	5/8	5/8	4/4	3	1	1/8		1/8	1		-4	56	Ab3	3	20
1	1	5/2	5/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	65	F4	4	6
1	1	5/2	5/2	1.5	5/8	5/8	4/4	2	2	3/8		1/4	3/2		0	72	C5	5	14
1	1	3	3	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		-1	53	F3	3	21
1	1	3	3	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		-4	56	Ab3	3	21
1	1	3	3	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	65	F4	4	7
1	1	7/2	7/2	0.5	7/8	7/8	4/4	3	1	1/8		1/8	1		-1	53	F3	3	22
1	1	7/2	7/2	0.5	7/8	7/8	4/4	3	1	1/8		1/8	1		-4	56	Ab3	3	22
1	1	7/2	7/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65	F4	4	8
2	2	4	4	0.5	0	0	4/4	3	2	1/8		1/8	1		-1	53	F3	3	40
2	2	4	4	0.5	0	0	4/4	3	2	1/8		1/8	1		1	55	G3	3	40
2	2	4	4	0.5	0	0	4/4	2	1	1/8		1/8	1		-5	61	Db4	4	23
2	2	4	4	1.0	0	0	4/4	2	2	1/4		1/4	1		-2	70	Bb4	4	33
2	2	9/2	9/2	0.5	1/8	1/8	4/4	3	2	1/8		1/8	1		-1	53	F3	3	41
2	2	9/2	9/2	0.5	1/8	1/8	4/4	3	2	1/8		1/8	1		1	55	G3	3	41
2	2	9/2	9/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-5	61	Db4	4	24
2	2	5	5	0.5	1/4	1/4	4/4	3	2	1/8		1/8	1		4	52	E3	3	42
2	2	5	5	0.5	1/4	1/4	4/4	3	2	1/8		1/8	1		1	55	G3	3	42
2	2	5	5	0.5	1/4	1/4	4/4	2	2	1/8		1/8	1		0	60	C4	4	34
2	2	5	5	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		0	72	C5	5	25
2	2	41/8	41/8	0.375	9/32	9/32	4/4	2	1	3/32		1/16	3/2		-2	70	Bb4	4	26
2	2	11/2	11/2	0.5	3/8	3/8	4/4	3	2	1/8		1/8	1		4	52	E3	3	43
2	2	11/2	11/2	0.5	3/8	3/8	4/4	3	2	1/8		1/8	1		1	55	G3	3	43
2	2	11/2	11/2	0.5	3/8	3/8	4/4	2	2	1/8		1/8	1		0	60	C4	4	35
2	2	11/2	11/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		-4	68	Ab4	4	27
2	2	45/8	45/8	0.375	13/32	13/32	4/4	2	1	3/32		1/16	3/2		1	67	G4	4	28
2	2	6	6	0.5	1/2	1/2	4/4	3	2	1/8		1/8	1		-1	53	F3	3	44
2	2	6	6	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		-1	53	F3	3	39
2	2	6	6	0.25	1/2	1/2	4/4	2	2	1/16		1/16	1		0	60	C4	4	36
2	2	6	6	0.25	1/2	1/2	4/4	2	1	1/16		1/16	1		-4	68	Ab4	4	29
2	2	25/4	25/4	0.25	9/16	9/16	4/4	2	2	1/16		1/16	1		-2	58	Bb3	3	37
2	2	25/4	25/4	0.25	9/16	9/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	30
2	2	13/2	13/2	0.5	5/8	5/8	4/4	3	2	1/8		1/8	1		-1	41	F2	2	45
2	2	13/2	13/2	1.5	5/8	5/8	4/4	2	2	3/8		1/4	3/2		-4	56	Ab3	3	38
2	2	13/2	13/2	1.0	5/8	5/8	4/4	2	1	1/4		1/4	1		1	67	G4	4	31
2	2	7	7	0.5	3/4	3/4	4/4	3	2	1/8		1/8	1		-4	44	Ab2	2	46
2	2	15/2	15/2	0.5	7/8	7/8	4/4	3	2	1/8		1/8	1		0	48	C3	3	47
2	2	15/2	15/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65	F4	4	32
3	3	8	8	2.0	0	0	4/4	3	1	1/2		1/2	1		-1	53	F3	3	63
3	3	8	8	2.0	0	0	4/4	2	2	1/2		1/2	1		-4	68	Ab4	4	61
3	3	33/4	33/4	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		-5	73	Db5	5	48
3	3	17/2	17/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		0	72	C5	5	49
3	3	35/4	35/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		-5	73	Db5	5	50
3	3	9	9	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1		0	72	C5	5	51
3	3	37/4	37/4	0.25	5/16	5/16	4/4	2	1	1/16		1/16	1		-5	73	Db5	5	52
3	3	19/2	19/2	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		0	72	C5	5	53
3	3	39/4	39/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		-5	73	Db5	5	54
3	3	10	10	2.0	1/2	1/2	4/4	3	2	1/2		1/2	1		4	52	E3	3	65
3	3	10	10	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		1	55	G3	3	64
3	3	10	10	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1		1	67	G4	4	62
3	3	10	10	0.25	1/2	1/2	4/4	2	1	1/16		1/16	1		1	79	G5	5	55
3	3	41/4	41/4	0.25	9/16	9/16	4/4	2	1	1/16		1/16	1		-5	73	Db5	5	56
3	3	21/2	21/2	0.25	5/8	5/8	4/4	2	1	1/16		1/16	1		0	72	C5	5	57
3	3	43/4	43/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		5	71	B4	4	58
3	3	11	11	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		5	71	B4	4	59
3	3	23/2	23/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1	1	0	72	C5	5	60
4	4	12	12	2.0	0	0	4/4	3	2	1/2		1/2	1		-3	51	Eb3	3	85
4	4	12	12	1.0	0	0	4/4	3	1	1/4		1/4	1		0	60	C4	4	82
4	4	12	12	2.0	0	0	4/4	2	2	1/2		1/2	1		-6	66	Gb4	4	80
4	4	12	12	0.25	0	0	4/4	2	1	1/16		1/16	1	-1	0	72	C5	5	66
4	4	49/4	49/4	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		0	72	C5	5	67
4	4	25/2	25/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		5	71	B4	4	68
4	4	51/4	51/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		0	72	C5	5	69
4	4	13	13	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		3	57	A3	3	83
4	4	13	13	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1		5	71	B4	4	70
4	4	53/4	53/4	0.25	5/16	5/16	4/4	2	1	1/16		1/16	1		0	72	C5	5	71
4	4	27/2	27/2	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		5	71	B4	4	72
4	4	55/4	55/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		0	72	C5	5	73
4	4	14	14	2.0	1/2	1/2	4/4	3	2	1/2		1/2	1		2	50	D3	3	86
4	4	14	14	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		-1	53	F3	3	84
4	4	14	14	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1	1	-1	65	F4	4	81
4	4	14	14	0.25	1/2	1/2	4/4	2	1	1/16		1/16	1		-1	77	F5	5	74
4	4	57/4	57/4	0.25	9/16	9/16	4/4	2	1	1/16		1/16	1		0	72	C5	5	75
4	4	29/2	29/2	0.25	5/8	5/8	4/4	2	1	1/16		1/16	1		-2	70	Bb4	4	76
4	4	59/4	59/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		3	69	A4	4	77
4	4	15	15	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	69	A4	4	78
4	4	31/2	31/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1	1	-2	70	Bb4	4	79
5	5	16	16	2.0	0	0	4/4	3	2	1/2		1/2	1		-5	49	Db3	3	111
5	5	16	16	2.0	0	0	4/4	3	2	1/2		1/2	1		-1	53	F3	3	111
5	5	16	16	1.0	0	0	4/4	3	1	1/4		1/4	1		-2	58	Bb3	3	106
5	5	16	16	1.0	0	0	4/4	2	2	1/4		1/4	1	-1	-1	65	F4	4	103
5	5	16	16	0.25	0	0	4/4	2	1	1/16		1/16	1	-1	-2	70	Bb4	4	87
5	5	65/4	65/4	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		-5	73	Db5	5	88
5	5	33/2	33/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		-2	70	Bb4	4	89
5	5	67/4	67/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		-4	68	Ab4	4	90
5	5	17	17	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		5	59	B3	3	107
5	5	17	17	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1		1	67	G4	4	91
5	5	69/4	69/4	0.25	5/16	5/16	4/4	2	1	1/16		1/16	1		-1	65	F4	4	92
5	5	35/2	35/2	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		4	64	E4	4	93
5	5	71/4	71/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		-1	65	F4	4	94
5	5	18	18	1.0	1/2	1/2	4/4	3	2	1/4		1/4	1		0	48	C3	3	112
5	5	18	18	1.0	1/2	1/2	4/4	3	2	1/4		1/4	1		1	55	G3	3	112
5	5	18	18	0.75	1/2	1/2	4/4	3	1	3/16		1/8	3/2		0	60	C4	4	108
5	5	18	18	0.25	1/2	1/2	4/4	2	1	1/16		1/16	1		4	64	E4	4	95
5	5	73/4	73/4	0.25	9/16	9/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	96
5	5	37/2	37/2	0.25	5/8	5/8	4/4	2	1	1/16		1/16	1		0	72	C5	5	97
5	5	75/4	75/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	98
5	5	75/4	75/4	0.25	11/16	11/16	4/4	3	1	1/16		1/16	1		5	59	B3	3	109
5	5	19	19	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		0	48	C3	3	110
5	5	19	19	1.0	3/4	3/4	4/4	3	2	1/4		1/4	1	1	0	48	C3	3	113
5	5	19	19	0.25	3/4	3/4	4/4	2	1	1/16		1/16	1		0	60	C4	4	99
5	5	19	19	1.0	3/4	3/4	4/4	2	2	1/4		1/4	1		0	60	C4	4	104
5	5	19	19	1.0	3/4	3/4	4/4	2	3	1/4		1/4	1		0	60	C4	4	105
5	5	77/4	77/4	0.25	13/16	13/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	100
5	5	39/2	39/2	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		1	67	G4	4	101
5	5	79/4	79/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		0	72	C5	5	102
6	6	20	20	1.0	0	0	4/4	3	2	1/4		1/4	1	-1	0	48	C3	3	131
6	6	20	20	1.0	0	0	4/4	2	3	1/4		1/4	1		0	60	C4	4	127
6	6	20	20	1.0	0	0	4/4	2	2	1/4		1/4	1		-1	65	F4	4	124
